series_index,group_tag,query_tag,label_tag,sample_count
2379,3,234,23,2017
2380,3,234,43,2017
2381,3,234,64,2017
2382,3,234,83,2017
2383,3,234,86,2017
2384,3,573,7,2017
2385,3,573,23,2017
2386,3,573,43,2017
2387,3,573,64,2017
2388,3,573,83,2017
2389,3,573,86,2017
2390,3,946,7,2017
2391,3,946,23,2017
2392,3,946,43,2017
2393,3,946,64,2017
2394,3,946,83,2017
2395,3,946,86,2017
2396,3,210,7,2017
2397,3,210,23,2017
2398,3,210,43,2017
2399,3,210,64,2017
2400,3,210,83,2017
2401,3,210,86,2017
2402,3,437,7,2017
2403,3,437,23,2017
2404,3,437,43,2017
2405,3,437,64,2017
2406,3,437,83,2017
2407,3,437,86,2017
2408,3,488,7,2017
2409,3,488,23,2017
2410,3,488,43,2017
2411,3,488,64,2017
2412,3,488,83,2017
2413,3,488,86,2017
2414,3,101,7,2012
2415,3,101,23,2015
2416,3,101,43,2016
2417,3,101,64,2012
2418,3,101,83,2000
2419,3,101,86,2017
2420,3,602,7,2012
2421,3,602,23,2015
2422,3,602,43,2016
2423,3,602,64,2012
2424,3,602,83,2000
2425,3,602,86,2017
2426,3,791,7,2012
2427,3,791,23,2015
2428,3,791,43,2016
2429,3,791,64,2012
2430,3,791,83,2000
2431,3,791,86,2017
2432,3,936,7,2012
2433,3,936,23,2015
2434,3,936,43,2016
2435,3,936,64,2012
2436,3,936,83,2000
2437,3,936,86,2017
2438,3,914,7,2012
2439,3,914,23,2015
2440,3,914,43,2016
2441,3,914,64,2012
2442,3,914,83,2000
2443,3,914,86,2017
2444,3,872,7,2012
2445,3,872,23,2015
2446,3,872,43,2016
2447,3,872,64,2012
2448,3,872,83,2000
2449,3,872,86,2017
2450,3,161,7,2012
2451,3,161,23,2015
2452,3,161,43,2016
2453,3,161,64,2012
2454,3,161,83,2000
2455,3,161,86,2017
2456,3,574,7,2012
2457,3,574,23,2015
2458,3,574,43,2016
2459,3,574,64,2012
2460,3,574,83,2000
2461,3,574,86,2017
2462,3,137,7,2012
2463,3,137,23,2015
2464,3,137,43,2016
2465,3,137,64,2012
2466,3,137,83,2000
2467,3,137,86,2017
2468,3,932,7,2012
2469,3,932,23,2015
2470,3,932,43,2016
2471,3,932,64,2012
2472,3,932,83,2000
2473,3,932,86,2017
2474,3,811,7,2017
2475,3,811,23,2017
2476,3,811,43,2017
2477,3,811,64,2017
2478,3,811,83,2017
2479,3,811,86,2017
2480,3,976,7,2017
2481,3,976,23,2017
2482,3,976,43,2017
2483,3,976,64,2017
2484,3,976,83,2017
2485,3,976,86,2017
2486,3,1105,7,2017
2487,3,1105,23,2017
2488,3,1105,43,2017
2489,3,1105,64,2017
2490,3,1105,83,2017
2491,3,1105,86,2017
2492,3,915,7,2017
2493,3,915,23,2017
2494,3,915,43,2017
2495,3,915,64,2017
2496,3,915,83,2017
2497,3,915,86,2017
2498,3,771,7,2012
2499,3,771,23,2015
2500,3,771,43,2016
2501,3,771,64,2012
2502,3,771,83,2000
2503,3,771,86,2017
2504,3,800,7,2017
2505,3,800,23,2017
2506,3,800,43,2017
2507,3,800,64,2017
2508,3,800,83,2017
2509,3,800,86,2017
2510,3,1127,7,2017
2511,3,1127,23,2017
2512,3,1127,43,2017
2513,3,1127,64,2017
2514,3,1127,83,2017
2515,3,1127,86,2017
2516,3,765,7,2017
2517,3,765,23,2017
2518,3,765,43,2017
2519,3,765,64,2017
2520,3,765,83,2017
2521,3,765,86,2017
2522,3,1093,7,2017
2523,3,1093,23,2017
2524,3,1093,43,2017
2525,3,1093,64,2017
2526,3,1093,83,2017
2527,3,1093,86,2017
2528,3,704,7,2017
2529,3,704,23,2017
2530,3,704,43,2017
2531,3,704,64,2017
2532,3,704,83,2017
2533,3,704,86,2017
2534,3,339,7,2017
2535,3,339,23,2017
2536,3,339,43,2017
2537,3,339,64,2017
2538,3,339,83,2017
2539,3,339,86,2017
2540,3,678,7,2017
2541,3,678,23,2017
2542,3,678,43,2017
2543,3,678,64,2017
2544,3,678,83,2017
2545,3,678,86,2017
2546,3,97,7,2012
2547,3,97,23,2015
2548,3,97,43,2016
2549,3,97,64,2012
2550,3,97,83,2000
2551,3,97,86,2017
2552,3,471,7,2012
2553,3,471,23,2015
2554,3,471,43,2016
2555,3,471,64,2012
2556,3,471,83,2000
2557,3,471,86,2017
2558,3,849,7,2012
2559,3,849,23,2015
2560,3,849,43,2016
2561,3,849,64,2012
2562,3,849,83,2000
2563,3,849,86,2017
2564,3,259,7,2012
2565,3,259,23,2015
2566,3,259,43,2016
2567,3,259,64,2012
2568,3,259,83,2000
2569,3,259,86,2017
2570,3,551,7,2017
2571,3,551,23,2017
2572,3,551,43,2017
2573,3,551,64,2017
2574,3,551,83,2017
2575,3,551,86,2017
2576,3,1,7,2017
2577,3,1,23,2017
2578,3,1,43,2017
2579,3,1,64,2017
2580,3,1,83,2017
2581,3,1,86,2017
2582,3,874,7,2017
2583,3,874,23,2017
2584,3,874,43,2017
2585,3,874,64,2017
2586,3,874,83,2017
2587,3,874,86,2017
2588,3,958,7,2017
2589,3,958,23,2017
2590,3,958,43,2017
2591,3,958,64,2017
2592,3,958,83,2017
2593,3,958,86,2017
2594,3,505,7,2017
2595,3,505,23,2017
2596,3,505,43,2017
2597,3,505,64,2017
2598,3,505,83,2017
2599,3,505,86,2017
2600,3,527,7,2017
2601,3,527,23,2017
2602,3,527,43,2017
2603,3,527,64,2017
2604,3,527,83,2017
2605,3,527,86,2017
2606,3,131,7,2017
2607,3,131,23,2017
2608,3,131,43,2017
2609,3,131,64,2017
2610,3,131,83,2017
2611,3,131,86,2017
2612,3,970,7,2017
2613,3,970,23,2017
2614,3,970,43,2017
2615,3,970,64,2017
2616,3,970,83,2017
2617,3,970,86,2017
2618,3,446,7,2017
2619,3,446,23,2017
2620,3,446,43,2017
2621,3,446,64,2017
2622,3,446,83,2017
2623,3,446,86,2017
2624,3,73,7,2017
2625,3,73,23,2017
2626,3,73,43,2017
2627,3,73,64,2017
2628,3,73,83,2017
2629,3,73,86,2017
2630,3,564,7,2017
2631,3,564,23,2017
2632,3,564,43,2017
2633,3,564,64,2017
2634,3,564,83,2017
2635,3,564,86,2017
2636,3,199,7,2017
2637,3,199,23,2017
2638,3,199,43,2017
2639,3,199,64,2017
2640,3,199,83,2017
2641,3,199,86,2017
2642,3,506,7,2017
2643,3,506,23,2017
2644,3,506,43,2017
2645,3,506,64,2017
2646,3,506,83,2017
2647,3,506,86,2017
2648,3,598,7,2017
2649,3,598,23,2017
2650,3,598,43,2017
2651,3,598,64,2017
2652,3,598,83,2017
2653,3,598,86,2017
2654,3,787,7,2017
2655,3,787,23,2017
2656,3,787,43,2017
2657,3,787,64,2017
2658,3,787,83,2017
2659,3,787,86,2017
2660,3,1002,7,2017
2661,3,1002,23,2017
2662,3,1002,43,2017
2663,3,1002,64,2017
2664,3,1002,83,2017
2665,3,1002,86,2017
2666,3,227,7,2017
2667,3,227,23,2017
2668,3,227,43,2017
2669,3,227,64,2017
2670,3,227,83,2017
2671,3,227,86,2017
2672,3,1044,7,2017
2673,3,1044,23,2017
2674,3,1044,43,2017
2675,3,1044,64,2017
2676,3,1044,83,2017
2677,3,1044,86,2017
2678,3,404,7,2017
2679,3,404,23,2017
2680,3,404,43,2017
2681,3,404,64,2017
2682,3,404,83,2017
2683,3,404,86,2017
2684,3,246,7,2017
2685,3,246,23,2017
2686,3,246,43,2017
2687,3,246,64,2017
2688,3,246,83,2017
2689,3,246,86,2017
2690,3,693,7,2017
2691,3,693,23,2017
2692,3,693,43,2017
2693,3,693,64,2017
2694,3,693,83,2017
2695,3,693,86,2017
2696,3,532,7,2017
2697,3,532,23,2017
2698,3,532,43,2017
2699,3,532,64,2017
2700,3,532,83,2017
2701,3,532,86,2017
2702,3,179,7,2017
2703,3,179,23,2017
2704,3,179,43,2017
2705,3,179,64,2017
2706,3,179,83,2017
2707,3,179,86,2017
2708,3,100,7,2017
2709,3,100,23,2017
2710,3,100,43,2017
2711,3,100,64,2017
2712,3,100,83,2017
2713,3,100,86,2017
2714,3,156,7,2017
2715,3,156,23,2017
2716,3,156,43,2017
2717,3,156,64,2017
2718,3,156,83,2017
2719,3,156,86,2017
2720,3,616,7,2017
2721,3,616,23,2017
2722,3,616,43,2017
2723,3,616,64,2017
2724,3,616,83,2017
2725,3,616,86,2017
2726,3,908,7,2017
2727,3,908,23,2017
2728,3,908,43,2017
2729,3,908,64,2017
2730,3,908,83,2017
2731,3,908,86,2017
2732,3,1083,7,2017
2733,3,1083,23,2017
2734,3,1083,43,2017
2735,3,1083,64,2017
2736,3,1083,83,2017
2737,3,1083,86,2017
2738,3,46,7,2017
2739,3,46,23,2017
2740,3,46,43,2017
2741,3,46,64,2017
2742,3,46,83,2017
2743,3,46,86,2017
2744,3,571,7,2017
2745,3,571,23,2017
2746,3,571,43,2017
2747,3,571,64,2017
2748,3,571,83,2017
2749,3,571,86,2017
2750,3,1005,7,2017
2751,3,1005,23,2017
2752,3,1005,43,2017
2753,3,1005,64,2017
2754,3,1005,83,2017
2755,3,1005,86,2017
2756,3,51,7,2017
2757,3,51,23,2017
2758,3,51,43,2017
2759,3,51,64,2017
2760,3,51,83,2017
2761,3,51,86,2017
2762,3,790,7,2017
2763,3,790,23,2017
2764,3,790,43,2017
2765,3,790,64,2017
2766,3,790,83,2017
2767,3,790,86,2017
2768,3,909,7,2017
2769,3,909,23,2017
2770,3,909,43,2017
2771,3,909,64,2017
2772,3,909,83,2017
2773,3,909,86,2017
2774,3,909,87,2017
2775,3,469,7,2017
2776,3,469,23,2017
2777,3,469,43,2017
2778,3,469,64,2017
2779,3,469,83,2017
2780,3,469,86,2017
2781,3,469,87,2015
2782,3,873,7,2017
2783,3,873,23,2017
2784,3,873,43,2017
2785,3,873,64,2017
2786,3,873,83,2017
2787,3,873,86,2017
2788,3,806,7,2017
2789,3,806,23,2017
2790,3,806,43,2017
2791,3,806,64,2017
2792,3,806,83,2017
2793,3,806,86,2017
2794,3,888,7,2017
2795,3,888,23,2017
2796,3,888,43,2017
2797,3,888,64,2017
2798,3,888,83,2017
2799,3,888,86,2017
2800,3,888,87,2017
2801,3,417,7,2017
2802,3,417,23,2017
2803,3,417,43,2017
2804,3,417,64,2017
2805,3,417,83,2017
2806,3,417,86,2017
2807,3,417,87,2015
2808,3,620,7,2017
2809,3,620,23,2017
2810,3,620,43,2017
2811,3,620,64,2017
2812,3,620,83,2017
2813,3,620,86,2017
2814,3,826,7,2017
2815,3,826,23,2017
2816,3,826,43,2017
2817,3,826,64,2017
2818,3,826,83,2017
2819,3,826,86,2017
2820,3,341,7,2017
2821,3,341,23,2017
2822,3,341,43,2017
2823,3,341,64,2017
2824,3,341,83,2017
2825,3,341,86,2017
2826,3,558,7,2017
2827,3,558,23,2017
2828,3,558,43,2017
2829,3,558,64,2017
2830,3,558,83,2017
2831,3,558,86,2017
2832,3,278,7,2017
2833,3,278,23,2017
2834,3,278,43,2017
2835,3,278,64,2017
2836,3,278,83,2017
2837,3,278,86,2017
2838,3,890,7,2017
2839,3,890,23,2017
2840,3,890,43,2017
2841,3,890,64,2017
2842,3,890,83,2017
2843,3,890,86,2017
2844,3,610,7,2017
2845,3,610,23,2017
2846,3,610,43,2017
2847,3,610,64,2017
2848,3,610,83,2017
2849,3,610,86,2017
2850,3,23,7,2017
2851,3,23,23,2017
2852,3,23,43,2017
2853,3,23,64,2017
2854,3,23,83,2017
2855,3,23,86,2017
2856,3,394,7,2017
2857,3,394,23,2017
2858,3,394,43,2017
2859,3,394,64,2017
2860,3,394,83,2017
2861,3,394,86,2017
2862,3,582,7,2017
2863,3,582,23,2017
2864,3,582,43,2017
2865,3,582,64,2017
2866,3,582,83,2017
2867,3,582,86,2017
2868,3,582,87,2017
2869,3,998,7,2017
2870,3,998,23,2017
2871,3,998,43,2017
2872,3,998,64,2017
2873,3,998,83,2017
2874,3,998,86,2017
2875,3,998,87,2015
2876,3,271,7,2017
2877,3,271,23,2017
2878,3,271,43,2017
2879,3,271,64,2017
2880,3,271,83,2017
2881,3,271,86,2017
2882,3,271,87,2017
2883,3,1130,7,2017
2884,3,1130,23,2017
2885,3,1130,43,2017
2886,3,1130,64,2017
2887,3,1130,83,2017
2888,3,1130,86,2017
2889,3,1130,87,2015
2890,3,281,7,2017
2891,3,281,23,2017
2892,3,281,43,2017
2893,3,281,64,2017
2894,3,281,83,2017
2895,3,281,86,2017
2896,3,281,87,2017
2897,3,380,7,2017
2898,3,380,23,2017
2899,3,380,43,2017
2900,3,380,64,2017
2901,3,380,83,2017
2902,3,380,86,2017
2903,3,380,87,2015
2904,3,938,7,2017
2905,3,938,23,2017
2906,3,938,43,2017
2907,3,938,64,2017
2908,3,938,83,2017
2909,3,938,86,2017
2910,3,606,7,2017
2911,3,606,23,2017
2912,3,606,43,2017
2913,3,606,64,2017
2914,3,606,83,2017
2915,3,606,86,2017
2916,3,535,7,2017
2917,3,535,23,2017
2918,3,535,43,2017
2919,3,535,64,2017
2920,3,535,83,2017
2921,3,535,86,2017
2922,3,110,7,2017
2923,3,110,23,2017
2924,3,110,43,2017
2925,3,110,64,2017
2926,3,110,83,2017
2927,3,110,86,2017
2928,3,110,87,2017
2929,3,916,7,2017
2930,3,916,23,2017
2931,3,916,43,2017
2932,3,916,64,2017
2933,3,916,83,2017
2934,3,916,86,2017
2935,3,916,87,2015
2936,3,772,7,2017
2937,3,772,23,2017
2938,3,772,43,2017
2939,3,772,64,2017
2940,3,772,83,2017
2941,3,772,86,2017
2942,3,331,7,2017
2943,3,331,23,2017
2944,3,331,43,2017
2945,3,331,64,2017
2946,3,331,83,2017
2947,3,331,86,2017
2948,3,1086,7,2017
2949,3,1086,23,2017
2950,3,1086,43,2017
2951,3,1086,64,2017
2952,3,1086,83,2017
2953,3,1086,86,2017
2954,3,323,7,2017
2955,3,323,23,2017
2956,3,323,43,2017
2957,3,323,64,2017
2958,3,323,83,2017
2959,3,323,86,2017
2960,3,539,7,2017
2961,3,539,23,2017
2962,3,539,43,2017
2963,3,539,64,2017
2964,3,539,83,2017
2965,3,539,86,2017
2966,3,613,7,2017
2967,3,613,23,2017
2968,3,613,43,2017
2969,3,613,64,2017
2970,3,613,83,2017
2971,3,613,86,2017
2972,3,613,87,2017
2973,3,36,7,2017
2974,3,36,23,2017
2975,3,36,43,2017
2976,3,36,64,2017
2977,3,36,83,2017
2978,3,36,86,2017
2979,3,36,87,2015
2980,3,427,7,2017
2981,3,427,23,2017
2982,3,427,43,2017
2983,3,427,64,2017
2984,3,427,83,2017
2985,3,427,86,2017
2986,3,116,7,2017
2987,3,116,23,2017
2988,3,116,43,2017
2989,3,116,64,2017
2990,3,116,83,2017
2991,3,116,86,2017
2992,3,333,7,2017
2993,3,333,23,2017
2994,3,333,43,2017
2995,3,333,64,2017
2996,3,333,83,2017
2997,3,333,86,2017
2998,3,1042,7,2012
2999,3,1042,23,2015
3000,3,1042,43,2016
3001,3,1042,64,2012
3002,3,1042,83,2000
3003,3,1042,86,2017
3004,3,903,7,2017
3005,3,903,23,2017
3006,3,903,43,2017
3007,3,903,64,2017
3008,3,903,83,2017
3009,3,903,86,2017
3010,3,903,87,2017
3011,3,1115,7,2017
3012,3,1115,23,2017
3013,3,1115,43,2017
3014,3,1115,64,2017
3015,3,1115,83,2017
3016,3,1115,86,2017
3017,3,1115,87,2015
3018,3,653,7,2017
3019,3,653,23,2017
3020,3,653,43,2017
3021,3,653,64,2017
3022,3,653,83,2017
3023,3,653,86,2017
3024,3,883,7,2017
3025,3,883,23,2017
3026,3,883,43,2017
3027,3,883,64,2017
3028,3,883,83,2017
3029,3,883,86,2017
3030,3,883,87,2017
3031,3,896,7,2017
3032,3,896,23,2017
3033,3,896,43,2017
3034,3,896,64,2017
3035,3,896,83,2017
3036,3,896,86,2017
3037,3,896,87,2015
3038,3,884,7,2017
3039,3,884,23,2017
3040,3,884,43,2017
3041,3,884,64,2017
3042,3,884,83,2017
3043,3,884,86,2017
3044,3,884,87,2017
3045,3,58,7,2017
3046,3,58,23,2017
3047,3,58,43,2017
3048,3,58,64,2017
3049,3,58,83,2017
3050,3,58,86,2017
3051,3,58,87,2015
3052,3,727,7,2017
3053,3,727,23,2017
3054,3,727,43,2017
3055,3,727,64,2017
3056,3,727,83,2017
3057,3,727,86,2017
3058,3,282,7,2017
3059,3,282,23,2017
3060,3,282,43,2017
3061,3,282,64,2017
3062,3,282,83,2017
3063,3,282,86,2017
3064,3,831,7,2017
3065,3,831,23,2017
3066,3,831,43,2017
3067,3,831,64,2017
3068,3,831,83,2017
3069,3,831,86,2017
3070,3,59,7,2017
3071,3,59,23,2017
3072,3,59,43,2017
3073,3,59,64,2017
3074,3,59,83,2017
3075,3,59,86,2017
3076,3,500,7,2017
3077,3,500,23,2017
3078,3,500,43,2017
3079,3,500,64,2017
3080,3,500,83,2017
3081,3,500,86,2017
3082,3,852,7,2017
3083,3,852,23,2017
3084,3,852,43,2017
3085,3,852,64,2017
3086,3,852,83,2017
3087,3,852,86,2017
3088,3,377,7,2017
3089,3,377,23,2017
3090,3,377,43,2017
3091,3,377,64,2017
3092,3,377,83,2017
3093,3,377,86,2017
3094,3,586,7,2017
3095,3,586,23,2017
3096,3,586,43,2017
3097,3,586,64,2017
3098,3,586,83,2017
3099,3,586,86,2017
3100,3,78,7,2017
3101,3,78,23,2017
3102,3,78,43,2017
3103,3,78,64,2017
3104,3,78,83,2017
3105,3,78,86,2017
3106,3,529,7,2017
3107,3,529,23,2017
3108,3,529,43,2017
3109,3,529,64,2017
3110,3,529,83,2017
3111,3,529,86,2017
3112,3,12,7,2017
3113,3,12,23,2017
3114,3,12,43,2017
3115,3,12,64,2017
3116,3,12,83,2017
3117,3,12,86,2017
3118,3,157,7,2017
3119,3,157,23,2017
3120,3,157,43,2017
3121,3,157,64,2017
3122,3,157,83,2017
3123,3,157,86,2017
3124,3,1070,7,2017
3125,3,1070,23,2017
3126,3,1070,43,2017
3127,3,1070,64,2017
3128,3,1070,83,2017
3129,3,1070,86,2017
3130,3,522,7,2017
3131,3,522,23,2017
3132,3,522,43,2017
3133,3,522,64,2017
3134,3,522,83,2017
3135,3,522,86,2017
3136,3,841,7,2017
3137,3,841,23,2017
3138,3,841,43,2017
3139,3,841,64,2017
3140,3,841,83,2017
3141,3,841,86,2017
3142,3,459,7,2017
3143,3,459,23,2017
3144,3,459,43,2017
3145,3,459,64,2017
3146,3,459,83,2017
3147,3,459,86,2017
3148,3,1069,7,2017
3149,3,1069,23,2017
3150,3,1069,43,2017
3151,3,1069,64,2017
3152,3,1069,83,2017
3153,3,1069,86,2017
3154,3,151,7,2017
3155,3,151,23,2017
3156,3,151,43,2017
3157,3,151,64,2017
3158,3,151,83,2017
3159,3,151,86,2017
3160,3,136,7,2017
3161,3,136,23,2017
3162,3,136,43,2017
3163,3,136,64,2017
3164,3,136,83,2017
3165,3,136,86,2017
3166,3,815,7,2017
3167,3,815,23,2017
3168,3,815,43,2017
3169,3,815,64,2017
3170,3,815,83,2017
3171,3,815,86,2017
3172,3,635,7,2017
3173,3,635,23,2017
3174,3,635,43,2017
3175,3,635,64,2017
3176,3,635,83,2017
3177,3,635,86,2017
3178,3,728,7,2017
3179,3,728,23,2017
3180,3,728,43,2017
3181,3,728,64,2017
3182,3,728,83,2017
3183,3,728,86,2017
3184,3,288,7,2017
3185,3,288,23,2017
3186,3,288,43,2017
3187,3,288,64,2017
3188,3,288,83,2017
3189,3,288,86,2017
3190,3,724,7,2017
3191,3,724,23,2017
3192,3,724,43,2017
3193,3,724,64,2017
3194,3,724,83,2017
3195,3,724,86,2017
3196,3,405,7,2017
3197,3,405,23,2017
3198,3,405,43,2017
3199,3,405,64,2017
3200,3,405,83,2017
3201,3,405,86,2017
3202,3,1082,7,2017
3203,3,1082,23,2017
3204,3,1082,43,2017
3205,3,1082,64,2017
3206,3,1082,83,2017
3207,3,1082,86,2017
3208,3,600,7,2017
3209,3,600,23,2017
3210,3,600,43,2017
3211,3,600,64,2017
3212,3,600,83,2017
3213,3,600,86,2017
3214,3,1013,7,2017
3215,3,1013,23,2017
3216,3,1013,43,2017
3217,3,1013,64,2017
3218,3,1013,83,2017
3219,3,1013,86,2017
3220,3,1026,7,2017
3221,3,1026,23,2017
3222,3,1026,43,2017
3223,3,1026,64,2017
3224,3,1026,83,2017
3225,3,1026,86,2017
3226,3,736,7,2017
3227,3,736,23,2017
3228,3,736,43,2017
3229,3,736,64,2017
3230,3,736,83,2017
3231,3,736,86,2017
3232,3,569,7,2017
3233,3,569,23,2017
3234,3,569,43,2017
3235,3,569,64,2017
3236,3,569,83,2017
3237,3,569,86,2017
3238,3,1077,7,2012
3239,3,1077,23,2015
3240,3,1077,43,2016
3241,3,1077,64,2012
3242,3,1077,83,2000
3243,3,1077,86,2017
3244,3,419,7,2017
3245,3,419,23,2017
3246,3,419,43,2017
3247,3,419,64,2017
3248,3,419,83,2017
3249,3,419,86,2017
3250,3,3,7,2017
3251,3,3,23,2017
3252,3,3,43,2017
3253,3,3,64,2017
3254,3,3,83,2017
3255,3,3,86,2017
3256,3,365,7,2017
3257,3,365,23,2017
3258,3,365,43,2017
3259,3,365,64,2017
3260,3,365,83,2017
3261,3,365,86,2017
3262,3,501,7,2017
3263,3,501,23,2017
3264,3,501,43,2017
3265,3,501,64,2017
3266,3,501,83,2017
3267,3,501,86,2017
3268,3,882,7,2017
3269,3,882,23,2017
3270,3,882,43,2017
3271,3,882,64,2017
3272,3,882,83,2017
3273,3,882,86,2017
3274,3,880,7,2017
3275,3,880,23,2017
3276,3,880,43,2017
3277,3,880,64,2017
3278,3,880,83,2017
3279,3,880,86,2017
3280,3,436,7,2012
3281,3,436,23,2015
3282,3,436,43,2016
3283,3,436,64,2012
3284,3,436,83,2000
3285,3,436,86,2017
3286,3,1072,7,2017
3287,3,1072,23,2017
3288,3,1072,43,2017
3289,3,1072,64,2017
3290,3,1072,83,2017
3291,3,1072,86,2017
3292,3,1102,7,2017
3293,3,1102,23,2017
3294,3,1102,43,2017
3295,3,1102,64,2017
3296,3,1102,83,2017
3297,3,1102,86,2017
3298,3,795,7,2017
3299,3,795,23,2017
3300,3,795,43,2017
3301,3,795,64,2017
3302,3,795,83,2017
3303,3,795,86,2017
3304,3,415,7,2017
3305,3,415,23,2017
3306,3,415,43,2017
3307,3,415,64,2017
3308,3,415,83,2017
3309,3,415,86,2017
3310,3,393,7,2017
3311,3,393,23,2017
3312,3,393,43,2017
3313,3,393,64,2017
3314,3,393,83,2017
3315,3,393,86,2017
3316,3,120,7,2017
3317,3,120,23,2017
3318,3,120,43,2017
3319,3,120,64,2017
3320,3,120,83,2017
3321,3,120,86,2017
3322,3,743,7,2017
3323,3,743,23,2017
3324,3,743,43,2017
3325,3,743,64,2017
3326,3,743,83,2017
3327,3,743,86,2017
3328,3,836,7,2017
3329,3,836,23,2017
3330,3,836,43,2017
3331,3,836,64,2017
3332,3,836,83,2017
3333,3,836,86,2017
3334,3,482,7,2017
3335,3,482,23,2017
3336,3,482,43,2017
3337,3,482,64,2017
3338,3,482,83,2017
3339,3,482,86,2017
3340,3,482,87,2017
3341,3,316,7,2017
3342,3,316,23,2017
3343,3,316,43,2017
3344,3,316,64,2017
3345,3,316,83,2015
3346,3,316,86,2017
3347,3,316,87,2014
3348,3,467,7,2012
3349,3,467,23,2016
3350,3,467,43,2016
3351,3,467,64,2016
3352,3,467,83,2003
3353,3,467,86,2017
3354,3,1045,7,2012
3355,3,1045,23,2016
3356,3,1045,43,2016
3357,3,1045,64,2016
3358,3,1045,83,2003
3359,3,1045,86,2017
3360,3,387,7,2012
3361,3,387,23,2016
3362,3,387,43,2016
3363,3,387,64,2016
3364,3,387,83,2003
3365,3,387,86,2017
3366,3,668,7,2012
3367,3,668,23,2016
3368,3,668,43,2016
3369,3,668,64,2016
3370,3,668,83,2003
3371,3,668,86,2017
3372,3,159,7,2012
3373,3,159,23,2016
3374,3,159,43,2016
3375,3,159,64,2016
3376,3,159,83,2003
3377,3,159,86,2017
3378,3,340,7,2012
3379,3,340,23,2016
3380,3,340,43,2016
3381,3,340,64,2016
3382,3,340,83,2003
3383,3,340,86,2017
3384,3,886,7,2012
3385,3,886,23,2016
3386,3,886,43,2016
3387,3,886,64,2016
3388,3,886,83,2003
3389,3,886,86,2017
3390,3,72,7,2012
3391,3,72,23,2016
3392,3,72,43,2016
3393,3,72,64,2016
3394,3,72,83,2003
3395,3,72,86,2017
3396,3,376,7,2012
3397,3,376,23,2016
3398,3,376,43,2016
3399,3,376,64,2016
3400,3,376,83,2003
3401,3,376,86,2017
3402,3,127,7,2012
3403,3,127,23,2016
3404,3,127,43,2016
3405,3,127,64,2016
3406,3,127,83,2003
3407,3,127,86,2017
3408,3,203,7,2012
3409,3,203,23,2016
3410,3,203,43,2016
3411,3,203,64,2016
3412,3,203,83,2003
3413,3,203,86,2017
3414,3,290,7,2012
3415,3,290,23,2016
3416,3,290,43,2016
3417,3,290,64,2016
3418,3,290,83,2003
3419,3,290,86,2017
3420,3,601,7,2012
3421,3,601,23,2016
3422,3,601,43,2016
3423,3,601,64,2016
3424,3,601,83,2003
3425,3,601,86,2017
3426,3,926,7,2012
3427,3,926,23,2016
3428,3,926,43,2016
3429,3,926,64,2016
3430,3,926,83,2003
3431,3,926,86,2017
3432,3,1025,7,2012
3433,3,1025,23,2016
3434,3,1025,43,2016
3435,3,1025,64,2016
3436,3,1025,83,2003
3437,3,1025,86,2017
3438,3,279,7,2012
3439,3,279,23,2016
3440,3,279,43,2016
3441,3,279,64,2016
3442,3,279,83,2003
3443,3,279,86,2017
3444,3,860,7,2012
3445,3,860,23,2016
3446,3,860,43,2016
3447,3,860,64,2016
3448,3,860,83,2003
3449,3,860,86,2017
3450,3,575,7,2012
3451,3,575,23,2016
3452,3,575,43,2016
3453,3,575,64,2016
3454,3,575,83,2003
3455,3,575,86,2017
3456,3,557,7,2012
3457,3,557,23,2016
3458,3,557,43,2016
3459,3,557,64,2016
3460,3,557,83,2003
3461,3,557,86,2017
3462,3,190,7,2012
3463,3,190,23,2016
3464,3,190,43,2016
3465,3,190,64,2016
3466,3,190,83,2003
3467,3,190,86,2017
3468,3,508,7,2012
3469,3,508,23,2016
3470,3,508,43,2016
3471,3,508,64,2016
3472,3,508,83,2003
3473,3,508,86,2017
3474,3,164,7,2012
3475,3,164,23,2016
3476,3,164,43,2016
3477,3,164,64,2016
3478,3,164,83,2003
3479,3,164,86,2017
3480,3,677,7,2012
3481,3,677,23,2016
3482,3,677,43,2016
3483,3,677,64,2016
3484,3,677,83,2003
3485,3,677,86,2017
3486,3,20,7,2012
3487,3,20,23,2016
3488,3,20,43,2016
3489,3,20,64,2016
3490,3,20,83,2003
3491,3,20,86,2017
3492,3,1033,7,2012
3493,3,1033,23,2016
3494,3,1033,43,2016
3495,3,1033,64,2016
3496,3,1033,83,2003
3497,3,1033,86,2017
3498,3,328,7,2012
3499,3,328,23,2016
3500,3,328,43,2016
3501,3,328,64,2016
3502,3,328,83,2003
3503,3,328,86,2017
3504,3,149,7,2012
3505,3,149,23,2016
3506,3,149,43,2016
3507,3,149,64,2016
3508,3,149,83,2003
3509,3,149,86,2017
3510,3,931,7,2012
3511,3,931,23,2016
3512,3,931,43,2016
3513,3,931,64,2016
3514,3,931,83,2003
3515,3,931,86,2017
3516,3,431,7,2012
3517,3,431,23,2016
3518,3,431,43,2016
3519,3,431,64,2016
3520,3,431,83,2003
3521,3,431,86,2017
3522,3,545,7,2012
3523,3,545,23,2016
3524,3,545,43,2016
3525,3,545,64,2016
3526,3,545,83,2003
3527,3,545,86,2017
3528,3,144,7,2012
3529,3,144,23,2016
3530,3,144,43,2016
3531,3,144,64,2016
